epoch,t_rel,en0_opkts,en0_oerrs,en7_opkts,en7_oerrs
1788069149.010,187.279,107,0,10684,0
1788069149.245,187.514,107,0,10694,0
1788069149.471,187.741,107,0,10702,0
1788069149.699,187.968,107,0,10710,0
1788069149.928,188.197,107,0,10720,0
1788069150.155,188.424,107,0,10728,0
1788069150.397,188.666,107,0,10742,0
1788069150.634,188.903,107,0,10786,0
1788069150.859,189.128,107,0,10786,0
1788069151.092,189.361,107,0,10786,0
1788069151.333,189.602,107,0,10786,0
1788069151.562,189.831,107,0,10786,0
1788069151.794,190.063,107,0,10791,0
1788069152.023,190.292,107,0,10793,0
1788069152.253,190.522,108,0,10793,0
1788069152.480,190.749,108,0,10793,0
1788069152.709,190.978,108,0,10793,0
1788069152.953,191.222,108,0,10798,0
1788069153.222,191.491,108,0,10798,0
1788069153.475,191.744,108,0,10798,0
1788069153.722,191.991,108,0,10798,0
1788069153.975,192.244,110,0,10802,0
1788069154.212,192.481,111,0,10807,0
1788069154.454,192.723,111,0,10817,0
1788069154.698,192.967,111,0,10825,0
1788069154.947,193.216,111,0,10836,0
1788069155.201,193.470,111,0,10846,0
1788069155.548,193.817,111,0,10893,0
1788069155.842,194.111,111,0,10906,0
1788069156.108,194.377,111,0,10916,0
1788069156.365,194.634,111,0,10928,0
1788069156.607,194.876,112,0,10938,0
1788069156.851,195.120,112,0,10948,0
1788069157.096,195.365,112,0,10956,0
1788069157.383,195.652,112,0,10968,0
1788069157.625,195.894,112,0,10978,0
1788069157.876,196.145,113,0,10987,0
1788069158.124,196.393,113,0,10997,0
1788069158.363,196.632,113,0,11007,0
1788069158.618,196.887,113,0,11015,0
1788069158.880,197.149,113,0,11025,0
1788069159.142,197.411,113,0,11035,0
1788069159.394,197.663,113,0,11035,0
1788069159.647,197.916,113,0,11036,0
1788069159.890,198.159,113,0,11036,0
1788069160.135,198.404,113,0,11041,0
1788069160.407,198.676,113,0,11080,0
1788069160.656,198.925,113,0,11083,0
1788069160.928,199.197,113,0,11085,0
1788069161.177,199.446,113,0,11087,0
1788069161.423,199.692,113,0,11087,0
1788069161.666,199.935,114,0,11089,0
1788069161.916,200.185,114,0,11090,0
1788069162.160,200.429,114,0,11093,0
1788069162.417,200.686,114,0,11095,0
1788069162.659,200.928,116,0,11097,0
1788069162.913,201.182,116,0,11107,0
1788069163.157,201.426,116,0,11115,0
1788069163.400,201.669,116,0,11125,0
1788069163.641,201.910,116,0,11137,0
1788069163.882,202.151,116,0,11145,0
1788069164.127,202.396,116,0,11155,0
1788069164.366,202.635,116,0,11163,0
1788069164.634,202.903,116,0,11173,0
1788069164.910,203.179,116,0,11187,0
1788069165.218,203.487,116,0,11197,0
1788069165.545,203.814,116,0,11213,0
1788069165.901,204.170,116,0,11257,0
1788069166.145,204.414,116,0,11269,0
1788069166.391,204.660,116,0,11277,0
1788069166.718,204.987,116,0,11294,0
1788069166.980,205.249,116,0,11306,0
1788069167.328,205.597,116,0,11325,0
1788069167.660,205.929,116,0,11337,0
1788069167.947,206.216,116,0,11346,0
1788069168.246,206.515,119,0,11351,0
1788069168.499,206.768,119,0,11352,0
1788069168.838,207.107,119,0,11356,0
1788069169.150,207.419,119,0,11359,0
1788069169.414,207.683,119,0,11360,0
1788069169.674,207.943,119,0,11362,0
1788069170.109,208.378,119,0,11367,0
1788069170.374,208.643,119,0,11373,0
1788069170.638,208.907,119,0,11375,0
1788069170.940,209.209,119,0,11378,0
1788069171.276,209.545,119,0,11384,0
1788069171.716,209.985,119,0,11393,0
1788069172.029,210.298,119,0,11415,0
1788069172.374,210.643,119,0,11426,0
1788069172.661,210.930,119,0,11438,0
1788069173.009,211.278,119,0,11449,0
1788069173.258,211.527,119,0,11465,0
1788069173.602,211.871,119,0,11476,0
1788069173.965,212.234,119,0,11492,0
1788069174.318,212.587,119,0,11506,0
1788069174.571,212.840,119,0,11519,0
1788069174.845,213.114,120,0,11526,0
1788069175.290,213.559,120,0,11542,0
1788069175.693,213.962,120,0,11552,0
1788069175.967,214.236,121,0,11567,0
1788069176.226,214.495,121,0,11579,0
1788069176.498,214.767,121,0,11591,0
1788069176.759,215.028,121,0,11980,0
1788069177.112,215.381,121,0,11987,0
1788069177.369,215.638,121,0,11989,0
1788069177.709,215.978,121,0,11990,0
1788069177.985,216.254,121,0,11994,0
1788069178.239,216.508,121,0,11998,0
1788069178.512,216.781,121,0,12000,0
1788069178.824,217.093,121,0,12005,0
1788069179.092,217.361,121,0,12006,0
1788069179.368,217.637,121,0,12010,0
1788069179.748,218.017,121,0,12015,0
1788069180.156,218.425,121,0,12035,0
1788069180.441,218.710,121,0,12044,0
1788069180.707,218.976,122,0,12057,0
1788069180.963,219.232,122,0,12072,0
1788069181.237,219.506,122,0,12097,0
1788069181.553,219.822,122,0,12112,0
1788069181.794,220.063,122,0,12125,0
1788069182.215,220.484,122,0,12149,0
1788069182.479,220.748,122,0,12163,0
1788069182.748,221.017,122,0,12272,0
1788069183.161,221.430,122,0,12290,0
1788069183.414,221.683,131,0,12315,0
1788069183.674,221.943,134,0,12335,0
1788069183.977,222.246,134,0,12350,0
1788069184.235,222.504,134,0,12369,0
1788069184.524,222.793,134,0,12743,0
1788069184.799,223.068,134,0,12755,0
1788069185.076,223.345,134,0,12765,0
1788069185.352,223.621,134,0,12778,0
1788069185.737,224.006,135,0,12789,0
1788069186.031,224.300,135,0,12789,0
1788069186.285,224.554,135,0,12791,0
1788069186.539,224.808,135,0,12805,0
1788069186.794,225.063,138,0,12809,0
1788069187.080,225.349,139,0,12819,0
1788069187.374,225.643,139,0,12849,0
1788069187.727,225.996,139,0,12866,0
1788069187.981,226.250,139,0,12872,0
1788069188.227,226.496,139,0,12872,0
1788069188.486,226.755,139,0,12876,0
1788069188.761,227.030,139,0,12876,0
1788069189.012,227.281,139,0,12877,0
1788069189.262,227.531,139,0,12881,0
1788069189.619,227.888,139,0,12892,0
1788069189.868,228.137,139,0,12904,0
1788069190.158,228.427,139,0,12913,0
1788069190.427,228.696,139,0,12923,0
1788069190.677,228.946,139,0,12935,0
1788069190.918,229.187,139,0,12945,0
1788069191.175,229.444,139,0,12956,0
1788069191.419,229.688,139,0,12971,0
1788069191.684,229.953,140,0,13009,0
1788069191.927,230.196,140,0,13019,0
1788069192.179,230.448,140,0,13032,0
1788069192.472,230.741,140,0,13042,0
1788069192.755,231.024,140,0,13052,0
1788069193.059,231.328,143,0,13067,0
1788069193.357,231.626,145,0,13080,0
1788069193.643,231.912,146,0,13090,0
1788069193.893,232.162,146,0,13101,0
1788069194.144,232.413,146,0,13112,0
1788069194.417,232.686,146,0,13116,0
1788069194.677,232.946,146,0,13116,0
1788069194.943,233.212,146,0,13118,0
1788069195.212,233.481,146,0,13122,0
1788069195.485,233.754,146,0,13125,0
1788069195.758,234.027,146,0,13127,0
1788069196.092,234.361,146,0,13129,0
1788069196.404,234.673,146,0,13131,0
1788069196.779,235.048,146,0,13135,0
1788069197.033,235.302,146,0,13136,0
1788069197.310,235.579,146,0,13137,0
1788069197.599,235.868,146,0,13138,0
1788069197.862,236.131,146,0,13140,0
1788069198.122,236.391,146,0,13212,0
1788069198.374,236.643,146,0,13223,0
1788069198.608,236.877,146,0,13232,0
1788069198.844,237.113,146,0,13242,0
1788069199.075,237.344,146,0,13268,0
1788069199.342,237.611,146,0,13283,0
1788069199.595,237.864,146,0,13307,0
1788069199.839,238.108,146,0,13325,0
1788069200.071,238.340,146,0,13363,0
1788069200.294,238.563,146,0,13381,0
1788069200.599,238.868,146,0,13405,0
1788069200.848,239.117,146,0,13432,0
1788069201.082,239.351,146,0,13444,0
1788069201.329,239.598,147,0,13463,0
1788069201.558,239.827,147,0,13474,0
1788069201.864,240.133,147,0,13488,0
1788069202.097,240.366,147,0,13501,0
1788069202.331,240.600,147,0,13523,0
1788069202.569,240.838,147,0,13536,0
1788069202.798,241.067,147,0,13543,0
1788069203.039,241.308,147,0,13635,0
1788069203.279,241.548,147,0,13637,0
1788069203.504,241.773,147,0,13637,0
1788069203.735,242.004,147,0,13638,0
1788069203.961,242.230,147,0,13720,0
1788069204.194,242.463,147,0,13730,0
1788069204.426,242.695,147,0,13747,0
1788069204.710,242.979,147,0,14118,0
1788069204.948,243.217,147,0,14149,0
1788069205.177,243.446,147,0,14154,0
1788069205.400,243.669,147,0,14156,0
1788069205.634,243.903,147,0,14156,0
1788069205.860,244.129,148,0,14157,0
1788069206.090,244.359,148,0,14157,0
1788069206.402,244.671,148,0,14159,0
1788069206.631,244.900,149,0,14333,0
1788069206.858,245.127,149,0,14343,0
1788069207.090,245.359,149,0,14352,0
1788069207.328,245.597,149,0,14362,0
1788069207.555,245.824,149,0,14372,0
1788069207.920,246.189,149,0,14383,0
1788069208.248,246.517,149,0,14398,0
1788069208.487,246.756,149,0,14406,0
1788069208.723,246.992,149,0,14428,0
1788069208.990,247.259,149,0,14442,0
1788069209.225,247.494,149,0,14453,0
1788069209.460,247.729,149,0,14461,0
1788069209.698,247.967,149,0,14472,0
1788069209.931,248.200,149,0,14482,0
1788069210.159,248.428,149,0,14490,0
1788069210.397,248.666,149,0,14500,0
1788069210.635,248.904,153,0,14510,0
1788069210.869,249.138,153,0,14520,0
1788069211.098,249.367,153,0,14530,0
1788069211.336,249.605,153,0,14534,0
1788069211.562,249.831,153,0,14534,0
1788069211.801,250.070,153,0,14535,0
1788069212.032,250.301,153,0,14539,0
1788069212.259,250.528,153,0,14539,0
1788069212.494,250.763,153,0,14541,0
1788069212.729,250.998,153,0,14542,0
1788069212.951,251.220,153,0,14542,0
1788069213.180,251.449,153,0,14545,0
1788069213.456,251.725,153,0,14545,0
1788069213.692,251.961,153,0,14550,0
1788069213.927,252.196,153,0,14551,0
1788069214.159,252.428,153,0,14553,0
1788069214.394,252.663,153,0,14554,0
1788069214.697,252.966,153,0,14559,0
1788069214.936,253.205,153,0,14669,0
1788069215.194,253.463,153,0,14684,0
1788069215.452,253.721,153,0,14694,0
1788069215.701,253.970,154,0,14704,0
1788069215.932,254.201,154,0,14712,0
1788069216.163,254.432,155,0,14722,0
1788069216.398,254.667,155,0,14735,0
1788069216.632,254.901,155,0,15078,0
1788069216.870,255.139,155,0,15120,0
1788069217.178,255.447,155,0,15130,0
1788069217.405,255.674,155,0,15157,0
1788069217.639,255.908,155,0,15166,0
1788069217.872,256.141,155,0,15176,0
1788069218.107,256.376,155,0,15219,0
1788069218.342,256.611,155,0,15230,0
1788069218.573,256.842,155,0,15240,0
1788069218.798,257.067,155,0,15248,0
1788069219.027,257.296,155,0,15258,0
1788069219.256,257.525,155,0,15270,0
1788069219.491,257.760,155,0,15282,0
1788069219.727,257.996,155,0,15285,0
1788069219.959,258.228,155,0,15286,0
1788069220.194,258.463,155,0,15286,0
1788069220.429,258.698,155,0,15286,0
1788069220.659,258.928,155,0,15292,0
1788069220.895,259.164,155,0,15295,0
1788069221.130,259.399,155,0,15297,0
1788069221.393,259.662,155,0,15298,0
1788069221.632,259.901,156,0,15298,0
1788069221.865,260.134,156,0,15298,0
1788069222.096,260.365,156,0,15305,0
1788069222.331,260.600,156,0,15305,0
1788069222.558,260.827,156,0,15307,0
1788069222.794,261.063,156,0,15307,0
1788069223.032,261.301,156,0,15310,0
1788069223.273,261.542,156,0,15318,0
1788069223.504,261.773,156,0,15326,0
1788069223.735,262.004,156,0,15336,0
1788069223.967,262.236,156,0,15345,0
1788069224.199,262.468,156,0,15355,0
1788069224.434,262.703,156,0,15366,0
1788069224.665,262.934,156,0,15378,0
1788069224.898,263.167,156,0,15386,0
1788069225.150,263.419,156,0,15402,0
1788069225.389,263.658,156,0,15412,0
1788069225.627,263.896,156,0,15422,0
1788069225.860,264.129,156,0,15431,0
1788069226.098,264.367,156,0,15441,0
1788069226.336,264.605,156,0,15466,0
1788069226.577,264.846,156,0,15479,0
1788069226.814,265.083,156,0,15491,0
1788069227.053,265.322,156,0,15500,0
1788069227.285,265.554,156,0,15510,0
1788069227.519,265.788,156,0,15520,0
1788069227.751,266.020,156,0,15528,0
1788069227.984,266.253,156,0,15543,0
1788069228.220,266.489,156,0,15543,0
1788069228.448,266.717,156,0,15544,0
1788069228.693,266.962,156,0,15653,0
1788069228.928,267.197,156,0,15655,0
1788069229.208,267.477,156,0,15660,0
1788069229.456,267.725,157,0,15661,0
1788069229.693,267.962,157,0,15662,0
1788069229.918,268.187,157,0,15662,0
1788069230.148,268.417,157,0,15664,0
1788069230.382,268.651,157,0,15667,0
1788069230.617,268.886,157,0,15669,0
1788069230.877,269.146,157,0,16054,0
1788069231.108,269.377,157,0,16062,0
1788069231.344,269.613,157,0,16062,0
1788069231.579,269.848,157,0,16063,0
1788069231.807,270.076,157,0,16074,0
1788069232.040,270.309,158,0,16084,0
1788069232.267,270.536,158,0,16092,0
1788069232.511,270.780,158,0,16106,0
1788069232.745,271.014,158,0,16116,0
1788069232.979,271.248,158,0,16124,0
1788069233.207,271.476,158,0,16135,0
1788069233.441,271.710,158,0,16143,0
1788069233.677,271.946,158,0,16156,0
1788069233.913,272.182,158,0,16164,0
1788069234.146,272.415,159,0,16175,0
1788069234.379,272.648,159,0,16183,0
1788069234.603,272.872,163,0,16193,0
1788069234.836,273.105,163,0,16204,0
1788069235.065,273.334,163,0,16213,0
1788069235.297,273.566,163,0,16221,0
1788069235.530,273.799,163,0,16232,0
1788069235.762,274.031,163,0,16242,0
1788069235.995,274.264,163,0,16253,0
1788069236.228,274.497,163,0,16263,0
1788069236.465,274.734,163,0,16272,0
1788069236.701,274.970,163,0,16274,0
1788069236.936,275.205,163,0,16378,0
1788069237.166,275.435,163,0,16380,0
1788069237.401,275.670,163,0,16380,0
1788069237.642,275.911,163,0,16383,0
1788069237.883,276.152,163,0,16383,0
1788069238.124,276.393,163,0,16391,0
1788069238.352,276.621,163,0,16391,0
1788069238.591,276.860,163,0,16393,0
1788069238.833,277.102,163,0,16395,0
1788069239.062,277.331,163,0,16396,0
1788069239.298,277.567,164,0,16399,0
1788069239.534,277.803,164,0,16400,0
1788069239.767,278.036,165,0,16402,0
1788069239.999,278.268,165,0,16404,0
1788069240.235,278.504,165,0,16415,0
1788069240.471,278.740,165,0,16423,0
1788069240.699,278.968,165,0,16438,0
1788069240.926,279.195,165,0,16447,0
1788069241.158,279.427,165,0,16456,0
1788069241.391,279.660,167,0,16466,0
1788069241.620,279.889,175,0,16479,0
1788069241.848,280.117,175,0,16487,0
1788069242.087,280.356,175,0,16499,0
1788069242.319,280.588,175,0,16508,0
1788069242.551,280.820,175,0,16520,0
1788069242.791,281.060,175,0,16533,0
1788069243.019,281.288,176,0,16541,0
1788069243.252,281.521,176,0,16556,0
1788069243.493,281.762,176,0,16564,0
1788069243.726,281.995,176,0,16576,0
1788069243.952,282.221,176,0,16584,0
1788069244.184,282.453,176,0,16594,0
1788069244.416,282.685,176,0,16626,0
1788069244.652,282.921,176,0,16638,0
1788069244.884,283.153,176,0,16659,0
1788069245.160,283.429,176,0,16663,0
1788069245.397,283.666,176,0,16669,0
1788069245.669,283.938,176,0,16672,0
1788069245.913,284.182,176,0,16673,0
1788069246.153,284.422,176,0,16675,0
1788069246.400,284.669,176,0,16678,0
1788069246.660,284.929,176,0,16679,0
1788069246.902,285.171,176,0,16680,0
1788069247.139,285.408,176,0,16681,0
1788069247.367,285.636,176,0,16684,0
1788069247.624,285.893,176,0,16684,0
1788069247.865,286.134,176,0,16685,0
1788069248.101,286.370,176,0,16687,0
1788069248.348,286.617,177,0,16687,0
1788069248.594,286.863,177,0,16699,0
1788069248.836,287.105,177,0,16707,0
1788069249.086,287.355,177,0,16719,0
1788069249.319,287.588,177,0,16731,0
1788069249.676,287.945,177,0,16740,0
1788069249.917,288.186,177,0,16751,0
1788069250.147,288.416,177,0,16760,0
1788069250.392,288.661,177,0,16770,0
1788069250.623,288.892,177,0,16784,0
1788069250.858,289.127,177,0,16794,0
1788069251.099,289.368,177,0,16805,0
1788069251.342,289.611,177,0,16816,0
1788069251.593,289.862,177,0,16826,0
1788069251.831,290.100,177,0,16836,0
1788069252.053,290.322,177,0,16848,0
1788069252.296,290.565,177,0,16885,0
1788069252.531,290.800,177,0,16894,0
1788069252.761,291.030,177,0,16906,0
1788069252.999,291.268,177,0,16914,0
1788069253.230,291.499,180,0,16922,0
1788069253.466,291.735,186,0,16926,0
1788069253.807,292.076,189,0,16928,0
1788069254.036,292.305,192,0,17303,0
1788069254.264,292.533,192,0,17318,0
1788069254.534,292.803,193,0,17322,0
1788069254.763,293.032,193,0,17323,0
1788069254.995,293.264,193,0,17323,0
1788069255.226,293.495,193,0,17325,0
1788069255.457,293.726,194,0,17325,0
1788069255.689,293.958,194,0,17328,0
1788069255.967,294.236,194,0,17337,0
1788069256.197,294.466,194,0,17337,0
1788069256.431,294.700,194,0,17340,0
1788069256.656,294.925,194,0,17340,0
1788069256.879,295.148,194,0,17343,0
1788069257.106,295.375,194,0,17351,0
1788069257.334,295.603,194,0,17363,0
1788069257.563,295.832,194,0,17371,0
1788069257.795,296.064,194,0,17381,0
1788069258.023,296.292,194,0,17390,0
1788069258.252,296.521,194,0,17398,0
1788069258.486,296.755,195,0,17410,0
1788069258.717,296.986,199,0,17418,0
1788069258.948,297.217,199,0,17427,0
1788069259.184,297.453,199,0,17437,0
1788069259.425,297.694,199,0,17450,0
1788069259.685,297.954,199,0,17462,0
1788069259.918,298.187,199,0,17473,0
1788069260.148,298.417,199,0,17481,0
1788069260.374,298.643,199,0,17491,0
1788069260.633,298.902,199,0,17501,0
1788069260.876,299.145,205,0,17511,0
1788069261.171,299.440,205,0,17541,0
1788069261.402,299.671,205,0,17552,0
1788069261.635,299.904,205,0,17560,0
1788069261.864,300.133,205,0,17565,0
1788069262.094,300.363,205,0,17568,0
1788069262.326,300.595,205,0,17568,0
1788069262.557,300.826,205,0,17572,0
1788069262.790,301.059,205,0,17572,0
1788069263.014,301.283,205,0,17575,0
1788069263.249,301.518,205,0,17575,0
1788069263.478,301.747,205,0,17575,0
1788069263.708,301.977,205,0,17577,0
1788069263.942,302.211,205,0,17577,0
1788069264.171,302.440,205,0,17580,0
1788069264.400,302.669,205,0,17580,0
1788069264.630,302.899,205,0,17582,0
1788069264.858,303.127,205,0,17584,0
1788069265.100,303.369,205,0,17585,0
1788069265.335,303.604,205,0,17589,0
1788069265.567,303.836,205,0,17599,0
1788069265.799,304.068,205,0,17609,0
1788069266.033,304.302,205,0,17617,0
1788069266.266,304.535,205,0,17628,0
1788069266.493,304.762,205,0,17636,0
1788069266.725,304.994,205,0,17648,0
1788069266.955,305.224,205,0,17656,0
1788069267.184,305.453,205,0,17688,0
1788069267.416,305.685,206,0,17699,0
1788069267.649,305.918,206,0,17707,0
1788069267.882,306.151,206,0,17717,0
1788069268.120,306.389,206,0,17727,0
1788069268.350,306.619,206,0,17735,0
1788069268.581,306.850,206,0,17745,0
1788069268.816,307.085,206,0,17754,0
1788069269.045,307.314,206,0,17762,0
1788069269.275,307.544,206,0,17774,0
1788069269.504,307.773,206,0,17782,0
1788069269.733,308.002,207,0,17794,0
1788069269.966,308.235,207,0,17803,0
1788069270.193,308.462,207,0,17807,0
1788069270.426,308.695,207,0,17809,0
1788069270.659,308.928,207,0,17809,0
1788069270.892,309.161,207,0,17810,0
1788069271.122,309.391,207,0,17810,0
1788069271.351,309.620,207,0,17815,0
1788069271.580,309.849,207,0,17815,0
1788069271.812,310.081,207,0,17819,0
1788069272.038,310.307,207,0,17822,0
1788069272.266,310.535,207,0,17823,0
1788069272.495,310.764,207,0,17827,0
1788069272.723,310.992,207,0,17827,0
1788069272.952,311.221,207,0,17828,0
1788069273.181,311.450,207,0,17828,0
1788069273.408,311.677,207,0,17828,0
1788069273.639,311.908,207,0,17832,0
1788069273.866,312.135,207,0,17842,0
1788069274.094,312.363,207,0,17851,0
1788069274.324,312.593,207,0,17859,0
1788069274.553,312.822,207,0,17872,0
1788069274.782,313.051,207,0,17880,0
1788069275.008,313.277,207,0,17888,0
1788069275.234,313.503,207,0,17899,0
1788069275.465,313.734,207,0,17907,0
1788069275.693,313.962,207,0,17917,0
1788069275.925,314.194,207,0,17927,0
1788069276.153,314.422,207,0,17936,0
1788069276.383,314.652,207,0,17944,0
1788069276.614,314.883,207,0,17956,0
1788069276.844,315.113,207,0,17965,0
1788069277.075,315.344,207,0,17976,0
1788069277.309,315.578,207,0,17984,0
1788069277.542,315.811,207,0,17992,0
1788069277.776,316.045,207,0,18003,0
1788069278.008,316.277,207,0,18011,0
1788069278.234,316.503,207,0,18021,0
1788069278.467,316.736,207,0,18029,0
1788069278.697,316.966,207,0,18030,0
1788069278.928,317.197,207,0,18030,0
1788069279.153,317.422,207,0,18032,0
1788069279.383,317.652,207,0,18032,0
1788069279.615,317.884,207,0,18035,0
1788069279.849,318.118,207,0,18035,0
1788069280.083,318.352,207,0,18035,0
1788069280.318,318.587,207,0,18037,0
1788069280.549,318.818,207,0,18037,0
1788069280.777,319.046,207,0,18045,0
1788069281.008,319.277,207,0,18045,0
1788069281.236,319.505,207,0,18047,0
1788069281.465,319.734,207,0,18047,0
1788069281.692,319.961,207,0,18048,0
1788069281.920,320.189,207,0,18048,0
1788069282.146,320.415,207,0,18102,0
1788069282.376,320.645,208,0,18115,0
1788069282.607,320.876,212,0,18124,0
1788069282.836,321.105,212,0,18134,0
1788069283.067,321.336,212,0,18144,0
1788069283.300,321.569,212,0,18152,0
1788069283.532,321.801,212,0,18160,0
1788069283.760,322.029,213,0,18172,0
1788069283.993,322.262,213,0,18180,0
1788069284.222,322.491,213,0,18191,0
1788069284.451,322.720,213,0,18199,0
1788069284.678,322.947,213,0,18211,0
1788069284.908,323.177,213,0,18221,0
1788069285.134,323.403,213,0,18229,0
1788069285.361,323.630,213,0,18238,0
1788069285.588,323.857,213,0,18248,0
1788069285.813,324.082,213,0,18258,0
1788069286.042,324.311,213,0,18276,0
1788069286.276,324.545,213,0,18289,0
1788069286.509,324.778,213,0,18297,0
1788069286.739,325.008,213,0,18307,0
1788069286.967,325.236,213,0,18309,0
1788069287.196,325.465,213,0,18309,0
1788069287.425,325.694,213,0,18309,0
1788069287.653,325.922,214,0,18310,0
1788069287.882,326.151,214,0,18312,0
1788069288.109,326.378,214,0,18314,0
1788069288.342,326.611,214,0,18314,0
1788069288.575,326.844,214,0,18315,0
1788069288.807,327.076,214,0,18315,0
1788069289.033,327.302,214,0,18317,0
1788069289.261,327.530,214,0,18319,0
1788069289.490,327.759,214,0,18320,0
1788069289.721,327.990,214,0,18320,0
1788069289.949,328.218,214,0,18320,0
1788069290.179,328.448,215,0,18321,0
1788069290.403,328.672,215,0,18327,0
1788069290.633,328.902,215,0,18338,0
1788069290.860,329.129,215,0,18346,0
1788069291.090,329.359,215,0,18372,0
1788069291.320,329.589,215,0,18387,0
1788069291.548,329.817,215,0,18395,0
1788069291.779,330.048,215,0,18407,0
1788069292.009,330.278,215,0,18418,0
1788069292.243,330.512,215,0,18426,0
1788069292.471,330.740,215,0,18437,0
1788069292.699,330.968,215,0,18447,0
1788069292.928,331.197,216,0,18455,0
1788069293.155,331.424,216,0,18466,0
1788069293.389,331.658,216,0,18474,0
1788069293.619,331.888,216,0,18486,0
1788069293.847,332.116,216,0,18494,0
1788069294.076,332.345,216,0,18502,0
1788069294.306,332.575,216,0,18513,0
1788069294.534,332.803,216,0,18521,0
1788069294.766,333.035,216,0,18530,0
1788069294.993,333.262,216,0,18540,0
1788069295.221,333.490,216,0,18546,0
1788069295.449,333.718,216,0,18546,0
1788069295.677,333.946,216,0,18550,0
1788069295.909,334.178,216,0,18550,0
1788069296.137,334.406,216,0,18552,0
1788069296.361,334.630,216,0,18554,0
1788069296.594,334.863,216,0,18554,0
1788069296.826,335.095,216,0,18555,0
1788069297.057,335.326,216,0,18555,0
1788069297.284,335.553,217,0,18557,0
1788069297.514,335.783,217,0,18559,0
1788069297.742,336.011,217,0,18560,0
1788069297.970,336.239,217,0,18561,0
1788069298.200,336.469,217,0,18563,0
1788069298.432,336.701,217,0,18563,0
1788069298.657,336.926,217,0,18566,0
1788069298.889,337.158,217,0,18574,0
1788069299.115,337.384,217,0,18584,0
1788069299.344,337.613,217,0,18594,0
1788069299.577,337.846,217,0,18602,0
1788069299.809,338.078,217,0,18613,0
1788069300.048,338.317,217,0,18621,0
1788069300.278,338.547,217,0,18633,0
1788069300.508,338.777,217,0,18641,0
1788069300.740,339.009,217,0,18654,0
1788069300.967,339.236,217,0,18662,0
1788069301.199,339.468,217,0,18670,0
1788069301.428,339.697,217,0,18682,0
1788069301.657,339.926,217,0,18690,0
1788069301.887,340.156,217,0,18699,0
1788069302.115,340.384,217,0,18711,0
1788069302.344,340.613,217,0,18721,0
1788069302.577,340.846,217,0,18732,0
1788069302.806,341.075,217,0,18743,0
1788069303.031,341.300,217,0,18751,0
1788069303.257,341.526,217,0,18759,0
1788069303.491,341.760,217,0,18767,0
1788069303.714,341.983,217,0,18769,0
1788069303.943,342.212,217,0,18771,0
1788069304.171,342.440,217,0,18772,0
1788069304.401,342.670,217,0,18772,0
1788069304.630,342.899,217,0,18776,0
1788069304.863,343.132,217,0,18778,0
1788069305.092,343.361,217,0,18778,0
1788069305.321,343.590,217,0,18779,0
1788069305.551,343.820,217,0,18779,0
1788069305.783,344.052,217,0,18781,0
1788069306.017,344.286,217,0,18783,0
1788069306.250,344.519,217,0,18784,0
1788069306.481,344.750,217,0,18784,0
1788069306.709,344.978,221,0,18786,0
1788069306.939,345.208,221,0,18786,0
1788069307.165,345.434,221,0,18794,0
1788069307.394,345.663,221,0,18803,0
1788069307.625,345.894,221,0,18813,0
1788069307.857,346.126,221,0,18823,0
1788069308.083,346.352,221,0,18831,0
1788069308.310,346.579,221,0,18842,0
1788069308.536,346.805,221,0,18850,0
1788069308.762,347.031,221,0,18860,0
1788069308.993,347.262,221,0,18871,0
1788069309.221,347.490,221,0,18879,0
1788069309.448,347.717,221,0,18888,0
1788069309.680,347.949,221,0,18898,0
1788069309.908,348.177,221,0,18908,0
1788069310.136,348.405,221,0,18916,0
1788069310.365,348.634,221,0,18927,0
1788069310.594,348.863,221,0,18935,0
1788069310.826,349.095,221,0,18947,0
1788069311.053,349.322,221,0,18957,0
1788069311.284,349.553,221,0,18965,0
1788069311.517,349.786,221,0,18976,0
1788069311.749,350.018,222,0,18986,0
1788069311.975,350.244,223,0,18990,0
1788069312.204,350.473,223,0,18990,0
1788069312.434,350.703,223,0,18991,0
1788069312.665,350.934,223,0,18991,0
1788069312.895,351.164,223,0,18991,0
1788069313.125,351.394,223,0,18995,0
1788069313.358,351.627,223,0,18995,0
1788069313.586,351.855,223,0,18995,0
1788069313.813,352.082,223,0,18996,0
1788069314.043,352.312,225,0,18996,0
1788069314.275,352.544,229,0,19000,0
1788069314.502,352.771,229,0,19000,0
1788069314.732,353.001,230,0,19001,0
1788069314.960,353.229,230,0,19001,0
1788069315.191,353.460,230,0,19006,0
1788069315.416,353.685,230,0,19010,0
1788069315.645,353.914,230,0,19022,0
1788069315.872,354.141,230,0,19030,0
1788069316.094,354.363,230,0,19038,0
1788069316.327,354.596,230,0,19049,0
1788069316.557,354.826,230,0,19057,0
1788069316.786,355.055,230,0,19066,0
1788069317.016,355.285,231,0,19076,0
1788069317.244,355.513,231,0,19087,0
1788069317.475,355.744,231,0,19095,0
1788069317.704,355.973,231,0,19106,0
1788069317.933,356.202,231,0,19114,0
1788069318.160,356.429,231,0,19126,0
1788069318.390,356.659,231,0,19134,0
1788069318.616,356.885,231,0,19142,0
1788069318.841,357.110,231,0,19154,0
1788069319.070,357.339,231,0,19162,0
1788069319.301,357.570,231,0,19180,0
1788069319.532,357.801,231,0,19192,0
1788069319.758,358.027,231,0,19202,0
1788069319.989,358.258,231,0,19210,0
1788069320.216,358.485,231,0,19219,0
